NCBI Gene ID	Ensembl gene ID
11001	ENSG00000140284
11000	ENSG00000143554
10999	ENSG00000167114
10998	ENSG00000083807
28965	ENSG00000113396
9154	ENSG00000156222
9153	ENSG00000137860
101928414	ENSG00000259520
64078	ENSG00000197506
105376116	ENSG00000233262
2030	ENSG00000112759
3177	ENSG00000174669
55315	ENSG00000198246
222962	ENSG00000164638
402509	ENSG00000214668
100132308	ENSG00000214660
7779	ENSG00000170385
7780	ENSG00000158014
7781	ENSG00000115194
7782	ENSG00000104154
105376714	ENSG00000259354
64924	ENSG00000145740
55676	ENSG00000152683
	ENSG00000272716
100422091	ENSG00000232277
148867	ENSG00000162695
169026	ENSG00000164756
10463	ENSG00000014824
55532	ENSG00000196660
1317	ENSG00000136868
117151	ENSG00000224426
1318	ENSG00000136867
140679	ENSG00000101438
9197	ENSG00000169359
6569	ENSG00000131183
10568	ENSG00000157765
142680	ENSG00000198569
10559	ENSG00000164414
7355	ENSG00000102100
23443	ENSG00000117620
113829	ENSG00000176087
55032	ENSG00000138459
10237	ENSG00000121073
347734	ENSG00000157593
51000	ENSG00000124786
84912	ENSG00000205060
55343	ENSG00000181830
51006	ENSG00000080189
100129483	ENSG00000223498
23169	ENSG00000116704
11046	ENSG00000130958
340146	ENSG00000182747
79939	ENSG00000127526
727991	ENSG00000238286
9906	ENSG00000215790
728661	ENSG00000189339
55508	ENSG00000175782
339665	ENSG00000100036
222553	ENSG00000196376
54733	ENSG00000110660
148641	ENSG00000183780
102724100	ENSG00000236244
341880	ENSG00000151812
80255	ENSG00000115084
54978	ENSG00000213699
159371	ENSG00000176273
80723	ENSG00000168917
146861	ENSG00000164729
646000	ENSG00000236396
83650	ENSG00000177710
643664	ENSG00000259224
206358	ENSG00000123643
153201	ENSG00000186335
285641	ENSG00000186334
120103	ENSG00000180773
54020	ENSG00000160190
219855	ENSG00000134955
84255	ENSG00000157800
2542	ENSG00000137700
81539	ENSG00000111371
54407	ENSG00000134294
102723757	ENSG00000258096
10991	ENSG00000188338
55089	ENSG00000139209
100288798	ENSG00000257261
92745	ENSG00000017483
145389	ENSG00000139974
55238	ENSG00000103042
146167	ENSG00000166558
153129	ENSG00000177058
124565	ENSG00000157637
151258	ENSG00000169507
27173	ENSG00000143570
101060052	ENSG00000230137
29986	ENSG00000165794
29985	ENSG00000141873
55630	ENSG00000147804
283375	ENSG00000139540
25800	ENSG00000141424
7922	ENSG00000112473
64116	ENSG00000138821
55334	ENSG00000029364
57181	ENSG00000196950
201266	ENSG00000133195
221074	ENSG00000148482
100129213	ENSG00000226083
91252	ENSG00000165915
	ENSG00000255197
23516	ENSG00000104635
30061	ENSG00000138449
254428	ENSG00000133065
84102	ENSG00000136052
54946	ENSG00000114544
112267887	ENSG00000250012
8501	ENSG00000149150
124935	ENSG00000167703
29015	ENSG00000134802
23446	ENSG00000070214
57153	ENSG00000129353
126969	ENSG00000143036
101928079	ENSG00000224081
100420669	ENSG00000232658
80736	ENSG00000204385
204962	ENSG00000137968
50651	ENSG00000162426
51151	ENSG00000164175
85414	ENSG00000158715
57210	ENSG00000022567
105375787	ENSG00000254019
113235	ENSG00000076351
57864	ENSG00000119457
	ENSG00000271631
283537	ENSG00000139508
55244	ENSG00000142494
	ENSG00000228983
	ENSG00000231625
146802	ENSG00000180638
55652	ENSG00000211584
84179	ENSG00000169026
84925	ENSG00000138463
55974	ENSG00000169241
200931	ENSG00000163959
123264	ENSG00000186198
55065	ENSG00000132517
79581	ENSG00000185803
113278	ENSG00000101276
54896	ENSG00000040487
152078	ENSG00000174899
80148	ENSG00000122490
	ENSG00000231763
100127906	
130814	ENSG00000162976
6579	ENSG00000084453
10599	ENSG00000134538
28234	ENSG00000111700
115072896	ENSG00000257046
338821	ENSG00000205754
53919	ENSG00000139155
6578	ENSG00000174640
11309	ENSG00000137491
28232	ENSG00000176463
28231	ENSG00000101187
100127888	ENSG00000232803
101928465	ENSG00000277496
353189	ENSG00000173930
81796	ENSG00000137571
121233925	ENSG00000246528
133482	ENSG00000205359
441374	ENSG00000248599
	
	
	
	
	
	
	
	
84250	ENSG00000133302
55719	ENSG00000119906
162394	ENSG00000166750
91607	ENSG00000172716
55106	ENSG00000172123
100506736	ENSG00000205045
146857	ENSG00000154760
342618	ENSG00000236320
200172	ENSG00000171790
100507178	
	
	
	
81892	ENSG00000119705
100287757	ENSG00000227505
100913179	ENSG00000249277
6585	ENSG00000187122
100505540	ENSG00000234855
9353	ENSG00000145147
100505893	ENSG00000248228
6586	ENSG00000184347
728095	ENSG00000248222
101927969	ENSG00000254042
114798	ENSG00000178235
84631	ENSG00000185985
22865	ENSG00000121871
139065	ENSG00000179542
26050	ENSG00000165300
84189	ENSG00000184564
9748	ENSG00000065613
7871	ENSG00000163681
6588	ENSG00000170290
	
	
6590	ENSG00000124107
	
79811	ENSG00000137776
10569	ENSG00000164609
57152	ENSG00000126233
432355	ENSG00000283992
548593	ENSG00000132207
100526830	ENSG00000213599
79008	ENSG00000181625
100526831	ENSG00000260280
84464	ENSG00000188827
128710	ENSG00000149346
85395	ENSG00000160256
	
	
	
	
4086	ENSG00000170365
	ENSG00000250902
101927659	ENSG00000250582
4087	ENSG00000175387
4088	ENSG00000166949
	ENSG00000259202
102723493	ENSG00000259347
4089	ENSG00000141646
4090	ENSG00000113658
9597	ENSG00000164621
4091	ENSG00000137834
4092	ENSG00000101665
4093	ENSG00000120693
	ENSG00000236711
57228	ENSG00000170545
	
107985770	ENSG00000288869
60682	ENSG00000112305
64744	ENSG00000084070
6594	ENSG00000102038
6595	ENSG00000080503
	ENSG00000236199
6597	ENSG00000127616
8467	ENSG00000153147
100128055	ENSG00000245112
56916	ENSG00000163104
101929210	ENSG00000246541
50485	ENSG00000138375
107985985	ENSG00000235042
6598	ENSG00000099956
6599	ENSG00000173473
6601	ENSG00000139613
6602	ENSG00000066117
6603	ENSG00000108604
6604	ENSG00000082014
6605	ENSG00000073584
100271884	ENSG00000225215
442233	ENSG00000226309
401744	ENSG00000259102
642879	ENSG00000253650
400129	ENSG00000230793
646196	ENSG00000214465
	ENSG00000270973
102723481	ENSG00000259289
111674481	ENSG00000283426
8243	ENSG00000072501
27127	ENSG00000077935
10592	ENSG00000136824
101928550	ENSG00000270332
9126	ENSG00000108055
550644	ENSG00000231822
10051	ENSG00000113810
100421125	ENSG00000229568
23137	ENSG00000198887
100507299	ENSG00000268364
79677	ENSG00000163029
23347	ENSG00000101596
255798	ENSG00000214097
341346	ENSG00000165935
440087	ENSG00000179256
56935	ENSG00000166002
728675	ENSG00000267384
4184	ENSG00000163206
	
105371564	ENSG00000223979
	
	
140771	
	
140775	ENSG00000176994
	
91689	ENSG00000183172
23049	ENSG00000157106
107984844	ENSG00000260352
641298	ENSG00000237296
440354	ENSG00000205534
100271836	ENSG00000180747
100507526	ENSG00000185710
595101	ENSG00000183604
100422558	ENSG00000254634
100506060	ENSG00000261556
23381	ENSG00000198952
23293	ENSG00000070366
53400	ENSG00000278941
9887	ENSG00000116698
284649	ENSG00000232860
55181	ENSG00000167447
56006	ENSG00000105771
105375734	ENSG00000255364
388588	ENSG00000235169
79024	ENSG00000139656
101929212	ENSG00000227258
100874377	ENSG00000235285
85027	ENSG00000256235
643008	ENSG00000204323
100130933	ENSG00000259120
79086	ENSG00000214046
100130842	ENSG00000196085
57150	ENSG00000111850
100132963	ENSG00000203870
644538	ENSG00000184785
100129361	ENSG00000256537
399668	ENSG00000178947
644596	ENSG00000196972
	ENSG00000228372
122526779	ENSG00000286075
54065	ENSG00000205670
	
100127905	ENSG00000198738
	ENSG00000270377
113444	ENSG00000163866
	
100288503	ENSG00000271284
221710	ENSG00000224531
201895	ENSG00000163683
105374419	ENSG00000255458
643155	ENSG00000188725
101928630	ENSG00000251279
107985631	ENSG00000270280
	ENSG00000270326
147670	ENSG00000268182
100507341	ENSG00000253457
114926	ENSG00000176209
389203	ENSG00000250317
284274	ENSG00000206026
440335	ENSG00000267795
644994	ENSG00000185662
284422	ENSG00000095932
388789	ENSG00000232388
100129250	ENSG00000235453
110806279	ENSG00000262543
221491	ENSG00000186577
401397	ENSG00000214194
100505989	ENSG00000248771
389332	ENSG00000271824
111064649	ENSG00000283288
388820	ENSG00000243627
	
100526771	ENSG00000255274
101927367	ENSG00000261873
107984345	ENSG00000284713
113523639	ENSG00000284479
113523636	ENSG00000286920
113523638	ENSG00000284791
117981789	ENSG00000288460
132332	ENSG00000164112
122405565	ENSG00000284638
339674	ENSG00000205704
127138866	ENSG00000289762
105372440	ENSG00000261341
100287482	ENSG00000240204
	
100507203	ENSG00000256162
6606	ENSG00000172062
6607	ENSG00000205571
10285	ENSG00000119953
6608	ENSG00000128602
64093	ENSG00000198732
64094	ENSG00000112562
54498	ENSG00000088826
6609	ENSG00000166311
6610	ENSG00000135587
55512	ENSG00000103056
55627	ENSG00000136699
150776	ENSG00000152117
645280	ENSG00000223553
441654	ENSG00000229147
392275	ENSG00000204791
10924	ENSG00000172594
27293	ENSG00000130768
23676	ENSG00000091482
26952	ENSG00000109208
10879	ENSG00000171201
6611	ENSG00000102172
100419053	ENSG00000224656
6525	ENSG00000183963
219537	ENSG00000214872
342527	ENSG00000188176
55234	ENSG00000122692
246784	ENSG00000237842
23583	ENSG00000123415
105369776	ENSG00000283073
100129143	ENSG00000267444
57154	ENSG00000198742
64750	ENSG00000108854
	ENSG00000248121
150572	ENSG00000115593
56950	ENSG00000143499
64754	ENSG00000185420
101928089	ENSG00000226876
	ENSG00000230184
114826	ENSG00000186532
10322	ENSG00000135632
6615	ENSG00000124216
10415	ENSG00000237194
6591	ENSG00000019549
333929	ENSG00000185669
197187	ENSG00000260630
	
8773	ENSG00000092531
101290500	ENSG00000230758
6616	ENSG00000132639
100131208	ENSG00000227906
9342	ENSG00000099940
116841	ENSG00000143740
	ENSG00000230005
9892	ENSG00000065609
6617	ENSG00000023608
6618	ENSG00000104976
6619	ENSG00000164975
6621	ENSG00000165684
10302	ENSG00000174446
	ENSG00000241216
23557	ENSG00000143553
100126798	
100126799	
100169951	
100169956	
100169952	
100169957	
100169953	
100169958	
100169955	
100170216	
100169954	
100126800	
100169959	
100191063	
100170224	
100170217	
100170225	
100170218	
100170226	
100170219	
100170223	
100170227	
100170220	
100126781	
100126780	
100170228	
100170221	
100170222	
	
6622	ENSG00000145335
644248	ENSG00000247775
9627	ENSG00000064692
6620	ENSG00000074317
6623	ENSG00000173267
27044	ENSG00000197157
	ENSG00000240790
27099	
25992	ENSG00000162804
105373970	ENSG00000225521
	
	
	
	
	
11267	ENSG00000159210
646794	ENSG00000203387
23642	ENSG00000255717
8420	ENSG00000242125
724102	
387066	ENSG00000203875
641638	ENSG00000245910
84973	ENSG00000233016
100093630	ENSG00000269893
735301	ENSG00000255198
283596	ENSG00000247092
128439	ENSG00000174365
85028	ENSG00000197989
104472715	ENSG00000224078
285958	ENSG00000232956
100507246	ENSG00000163597
388796	ENSG00000196756
100505806	ENSG00000250786
100507303	ENSG00000260260
654434	ENSG00000234912
100505616	ENSG00000250988
103091864	ENSG00000267322
	
	
105376843	ENSG00000266402
109729180	ENSG00000228649
101927305	ENSG00000251676
284677	ENSG00000188004
125144	ENSG00000175061
105371743	ENSG00000267321
101928103	ENSG00000229267
50854	ENSG00000204387
100505687	ENSG00000240024
79753	ENSG00000163877
8303	ENSG00000184602
677792	ENSG00000206834
109617001	
677793	ENSG00000206612
677794	ENSG00000207313
677815	ENSG00000221491
619562	ENSG00000200983
677826	ENSG00000212607
109616997	
619568	ENSG00000263776
654319	ENSG00000206838
677795	ENSG00000200656
677796	ENSG00000201772
574040	ENSG00000206760
619563	ENSG00000207496
677797	ENSG00000207088
654320	ENSG00000207304
677798	ENSG00000277184
109616977	
574042	ENSG00000206811
109616960	
677799	ENSG00000221716
100124539	ENSG00000221102
100124540	ENSG00000221459
100124541	ENSG00000221475
101340250	ENSG00000221705
109617000	
109616961	
677800	ENSG00000212464
654322	ENSG00000238363
677801	ENSG00000201643
677802	ENSG00000207181
677803	ENSG00000207168
109616962	
109617022	
692073	ENSG00000274582
692157	ENSG00000201544
677804	ENSG00000274998
677824	ENSG00000276161
677805	ENSG00000207145
641451	ENSG00000207468
677806	ENSG00000207392
109616963	
619505	ENSG00000199293
109617002	
677807	ENSG00000206634
109616964	
109616965	
677808	ENSG00000201998
677809	ENSG00000275994
109617003	
684959	ENSG00000207112
109623459	
677810	ENSG00000212588
619499	ENSG00000207051
677811	ENSG00000272533
677812	ENSG00000206910
677813	ENSG00000206755
109616992	
677814	ENSG00000199477
109616966	ENSG00000253051
692063	ENSG00000206799
594839	ENSG00000200534
677816	ENSG00000208839
109617004	
677817	ENSG00000206948
677818	ENSG00000222370
100124535	ENSG00000207016
677819	ENSG00000207233
677820	ENSG00000200816
100124536	ENSG00000200394
677822	ENSG00000210825
109616967	
109616968	
619569	ENSG00000207406
109617005	
677825	ENSG00000273544
677827	ENSG00000207493
677828	ENSG00000238961
652965	ENSG00000209582
109616969	
677829	ENSG00000208892
677830	ENSG00000206952
109616998	
677842	ENSG00000277887
109616958	
677831	ENSG00000271798
619565	ENSG00000199785
677832	ENSG00000212443
677833	ENSG00000207008
677834	ENSG00000201457
677835	ENSG00000206693
692158	ENSG00000206597
677836	ENSG00000249020
109617023	
677885	ENSG00000239149
677882	ENSG00000266079
677837	ENSG00000199266
677838	ENSG00000278274
6044	ENSG00000202363
6043	ENSG00000200320
109617006	
109616970	
109616971	
109617007	
26784	ENSG00000207405
26783	ENSG00000201302
26782	ENSG00000207523
26781	ENSG00000277985
26780	ENSG00000207166
109616972	
26779	ENSG00000206622
26778	ENSG00000207165
100124537	ENSG00000206937
100124538	ENSG00000207268
100379141	ENSG00000263666
100379250	ENSG00000207221
100337591	ENSG00000206869
100379132	ENSG00000206650
109616993	
109617008	
109616973	
26777	ENSG00000225091
26776	ENSG00000235408
677839	ENSG00000201512
677840	ENSG00000200354
677821	ENSG00000274309
26775	ENSG00000207067
6080	ENSG00000274266
26768	ENSG00000200087
26821	ENSG00000200959
677841	ENSG00000212402
109616974	ENSG00000265733
109617009	ENSG00000288603
109616975	
654321	ENSG00000206885
109616994	
677843	ENSG00000221643
109617010	
677844	ENSG00000273587
677845	ENSG00000221303
109616976	
677846	ENSG00000200792
100302743	ENSG00000206633
109616959	
109616999	
677823	ENSG00000207475
677847	ENSG00000221420
100124534	ENSG00000239183
106633814	
106635520	
106635521	
106635522	
106635523	
106635524	
106635525	
106635526	
106635528	
106635529	
106635530	
106635531	
106635532	
107399301	
107399303	
106635533	
106635534	
106635539	
106635540	
106635541	
106635542	
106635543	
106635544	
106635545	
106635546	
109623481	
109623461	
109623488	
109623482	
109623462	
109623463	
109623483	
109623464	
109729112	
389084	ENSG00000182600
677848	ENSG00000278261
677849	ENSG00000199961
677850	ENSG00000274091
619567	ENSG00000238942
	
780851	ENSG00000263934
26851	ENSG00000265185
780852	ENSG00000262074
780853	ENSG00000264940
780854	ENSG00000277947
109617015	
109616983	
109616984	
109617016	
109616996	
109616985	
109617017	
6068	ENSG00000200318
	
26843	
26842	
26773	ENSG00000238578
26772	ENSG00000238597
692072	ENSG00000239195
692075	ENSG00000202314
692076	ENSG00000207297
319103	ENSG00000200785
692053	ENSG00000199436
652966	ENSG00000238917
692058	ENSG00000238317
100113392	ENSG00000271852
692057	ENSG00000212304
100113393	ENSG00000222365
26765	ENSG00000209042
692084	ENSG00000239039
109617019	
109617021	
109616989	
109616990	
109617020	
109616986	
109616987	
109617018	
109616988	
109617025	
6076	ENSG00000238498
6077	
6078	ENSG00000239128
26822	ENSG00000272034
85388	ENSG00000201403
85389	ENSG00000202252
85390	ENSG00000207118
85391	ENSG00000200879
6079	ENSG00000206941
114599	ENSG00000207445
595097	ENSG00000199673
692086	ENSG00000212232
595098	ENSG00000200623
595099	ENSG00000202529
595100	ENSG00000199574
692089	ENSG00000212493
100113381	ENSG00000238862
109616991	
6082	ENSG00000207280
6083	ENSG00000206680
9304	ENSG00000277194
692091	ENSG00000221803
26820	ENSG00000206611
9303	ENSG00000275043
9302	ENSG00000276788
9301	ENSG00000275996
9300	ENSG00000274544
109617011	
9297	
9299	ENSG00000277846
9298	
109616978	
26819	ENSG00000201675
692092	ENSG00000201330
26818	ENSG00000199631
26817	ENSG00000202503
26816	ENSG00000200259
84546	ENSG00000200530
26815	ENSG00000199744
26814	ENSG00000200831
26813	ENSG00000252542
26812	ENSG00000206775
94162	ENSG00000202031
94163	ENSG00000207421
109617024	
109616979	ENSG00000207199
	
26810	ENSG00000209702
26809	ENSG00000238649
26808	ENSG00000238423
26807	ENSG00000263764
26806	
26805	ENSG00000207241
26804	ENSG00000201487
692085	ENSG00000206620
94161	ENSG00000200913
26802	
26801	ENSG00000201823
26800	ENSG00000277370
692087	ENSG00000277108
26799	
692088	ENSG00000275072
26798	ENSG00000207047
26797	ENSG00000201754
26796	ENSG00000265145
109617012	
26795	ENSG00000238650
26811	ENSG00000264294
26793	ENSG00000229686
319139	ENSG00000207444
26792	ENSG00000226572
26791	ENSG00000206602
26790	ENSG00000271982
100124516	ENSG00000202093
26789	ENSG00000207031
692090	
26788	ENSG00000206630
26787	ENSG00000206979
26786	ENSG00000235284
692093	ENSG00000231587
26785	ENSG00000206989
109617013	
347686	ENSG00000276610
692106	ENSG00000277512
109616980	
109616981	
692107	ENSG00000212158
692108	ENSG00000212135
606500	ENSG00000200084
692109	ENSG00000212452
692110	ENSG00000212534
109616995	
692111	ENSG00000223224
619564	ENSG00000212296
8944	ENSG00000208797
114655	ENSG00000201264
619498	
109617014	
692195	
692196	
692197	
109616982	
692198	
26770	
26774	
26769	
25826	ENSG00000202400
116937	ENSG00000209482
116938	ENSG00000209480
692199	ENSG00000265236
692201	ENSG00000212498
641648	ENSG00000254341
692202	ENSG00000221241
692203	ENSG00000221381
692204	ENSG00000220988
692205	ENSG00000212283
692206	ENSG00000212447
692207	ENSG00000212163
692208	ENSG00000275084
692209	ENSG00000264994
692210	ENSG00000221740
692225	ENSG00000208772
619570	ENSG00000264549
619571	ENSG00000272296
692226	ENSG00000208883
692223	ENSG00000238622
692211	ENSG00000283551
692212	ENSG00000221539
594838	ENSG00000221500
594837	ENSG00000206754
26771	ENSG00000207500
692234	
692235	
692200	
692227	ENSG00000199753
692229	ENSG00000209645
100113382	ENSG00000238531
91380	ENSG00000276314
338427	ENSG00000239014
338428	ENSG00000274640
338429	ENSG00000239169
692213	ENSG00000221116
692214	ENSG00000221066
100113402	ENSG00000221514
692215	ENSG00000275662
767561	ENSG00000202191
767562	ENSG00000212384
767563	ENSG00000201700
767564	ENSG00000201672
767565	ENSG00000272474
767566	ENSG00000200215
767567	ENSG00000200632
767568	ENSG00000200367
767569	ENSG00000201950
	
767577	ENSG00000199575
767578	ENSG00000200823
767579	ENSG00000201839
767580	ENSG00000200832
767581	ENSG00000199798
767582	ENSG00000201263
767583	ENSG00000199390
767584	
767585	ENSG00000201240
767588	ENSG00000200279
767589	ENSG00000200608
767590	ENSG00000202270
767591	ENSG00000201247
767592	ENSG00000199593
767593	ENSG00000201557
767594	ENSG00000199914
767595	ENSG00000201569
767596	ENSG00000202142
767597	ENSG00000199942
767598	ENSG00000202048
767599	ENSG00000272344
767600	ENSG00000202293
767603	ENSG00000200406
767604	ENSG00000201899
767605	ENSG00000200612
767606	ENSG00000200413
767608	ENSG00000200636
767609	ENSG00000200480
767610	ENSG00000201689
767611	ENSG00000201318
767612	ENSG00000200089
	
338433	ENSG00000201831
100033437	ENSG00000199712
100033440	ENSG00000199970
100033441	ENSG00000200680
100033442	ENSG00000200503
100033443	ENSG00000200812
100033444	ENSG00000278089
100033445	ENSG00000200726
100033446	ENSG00000199782
100033447	ENSG00000201943
100033448	ENSG00000200486
100033449	ENSG00000199453
100033450	ENSG00000273835
100033451	ENSG00000199960
100033453	ENSG00000201679
100033454	ENSG00000200757
100033455	ENSG00000201482
100033456	ENSG00000200163
100033458	ENSG00000199968
100033460	ENSG00000201969
100033603	ENSG00000199833
100033799	ENSG00000201326
100033800	ENSG00000201331
100036563	ENSG00000200398
